Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
Dispo Portage ,776 reviews,4.8,Dispensary | In-store purchases only | Recreational | Supports the Black community,(269) 443-2465,Adult-Use Retail: AU-R-000482,"9017 S Sprinkle Rd, Portage, Michigan 49002",https://weedmaps.com/dispensaries/dispo-portage
Cloud Cannabis - Kalamazoo - REC 21+ ,568 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(269) 216-9544,Adult-Use Retail: AU-R-000556,"521 E Mosel Avenue, Kalamazoo, Michigan 49004",https://weedmaps.com/dispensaries/cloud-cannabis-kalamazoo
Lume - Portage ,46 reviews,4.9,Dispensary | In-store purchases only | Recreational,(269) 230-3459,Adult-Use Retail: AU-R-000769,"5324 Meredith St, Portage, Michigan 49002",https://weedmaps.com/dispensaries/lume-portage-1
The Refinery ,844 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(269) 203-2564,Adult-Use Retail: AU-R-000250,"3650 Alvan Rd, Kalamazoo, Michigan 49001",https://weedmaps.com/dispensaries/the-refinery
Curaleaf - Kalamazoo ,204 reviews,4.6,Dispensary | In-store purchases only | Medical & Recreational,(269) 201-2955,Medical Retail: PC-000354 | Adult-Use Cultivation: AU-R-000201,"1986 S. Sprinkle Rd, Kalamazoo, Michigan 49048",https://weedmaps.com/dispensaries/curaleaf-kalamazoo
Exclusive Kalamazoo - Recreational ,84 reviews,4.9,Dispensary | Order online | Recreational,(269) 447-1779,Adult-Use Retail: AU-R-000289,"937 Foster Ave, Kalamazoo, Michigan 49048",https://weedmaps.com/dispensaries/exclusive-kalamazoo-recreational
Timber Cannabis Co - Sturgis ,50 reviews,4.4,Dispensary | Order online | Recreational | Supports the Black community,(269) 503-7009,Adult-Use Retail: AU-R-000637,"618 North Centerville Street, Sturgis, Michigan 49091",https://weedmaps.com/dispensaries/timber-cannabis-co-surgis
Levels Cannabis ,36 reviews,4.2,Dispensary | Order online | Recreational | Supports the Black community,(269) 625-9010,Adult-Use Retail: AU-R-000782,"1139 S Centerville Rd, Sturgis, Michigan 49091",https://weedmaps.com/dispensaries/levels-cannabis-3
The Dude Abides - Sturgis ,82 reviews,4.8,Dispensary | Order online | Recreational,(269) 241-3833,Adult-Use Retail: AU-R-000744 | Medical Retail: PC-000817,"1394 S. Centerville Road, Sturgis, Michigan 49091",https://weedmaps.com/dispensaries/the-dude-abides-provisioning-center-sturgis
PUFF Sturgis - RECREATIONAL 21+ ,872 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(269) 319-6028,Adult-Use Retail: AU-R-000767,"651 Wade St, Sturgis, Michigan 49091",https://weedmaps.com/dispensaries/puff-cannabis-company-1
THE REEF MUSKEGON ,15 reviews,4.2,Dispensary | Order online | Recreational,(231) 283-6500,Adult-Use Retail: AU-R-000503,"525 W Norton Ave, Muskegon Heights, Michigan 49444",https://weedmaps.com/dispensaries/the-reef-muskegon
JARS Cannabis - Wayland ,0,,Dispensary | Order online | Recreational | Supports the Black community,(269) 443-0215,Adult-Use Retail: AU-R-001071,"142 S Main St, Wayland, Michigan 49348",https://weedmaps.com/dispensaries/jars-cannabis-wayland
Beyond Hello - Normal ,"1,239 reviews",4.5,Dispensary | In-store purchases only | Recreational,(309) 434-5141,Adult-Use Retail: AUDO.284000051,"501 West Northtown Road, Normal, Illinois 61761",https://weedmaps.com/dispensaries/the-green-solution-illinois-normal
Timber Cannabis Co - Muskegon ,23 reviews,4.8,Dispensary | In-store purchases only | Recreational,(231) 246-8085,Adult-Use Retail: AU-R-000301,"313 W Laketon Ave, Muskegon, Michigan 49441",https://weedmaps.com/dispensaries/timber-cannabis-co-1
Levels Cannabis - Recreational ,26 reviews,4.4,Dispensary | In-store purchases only | Recreational | Supports the Black community,(231) 220-0019,Adult-Use Retail: AU-R-000486,"1840 6th St Bldg A, Muskegon, Michigan 49441",https://weedmaps.com/dispensaries/levels-cannabis-recreational
Sticky Muskegon ,292 reviews,5.0,Dispensary | Order online | Recreational,(231) 760-6360,Adult-Use Retail: AU-R-000681,"1965 Peck St, Muskegon, Michigan 49441",https://weedmaps.com/dispensaries/sticky-muskegon
The Black Market Cannabis Company ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(231) 215-1595,Adult-Use Retail: AU-R-001030,"1839 Peck St Suite B, MUSKEGON, Michigan 49441",https://weedmaps.com/dispensaries/the-black-market-cannabis-company
JARS Cannabis - Muskegon ,111 reviews,4.9,Dispensary | Order online | Recreational,(231) 900-1500,Adult-Use Retail: AU-R-000751,"1801 Peck St Muskegon, Muskegon, Michigan 49441",https://weedmaps.com/dispensaries/jars-muskegon
Beyond Hello - Bloomington ,2 reviews,3.0,Dispensary | In-store purchases only | Recreational,(309) 590-3005,Adult-Use Retail: AUDO.000085 ,"1515 N Veterans Pkwy, Bloomington, Illinois 61704",https://weedmaps.com/dispensaries/beyond-hello-bloomington
NOBO - Muskegon ,83 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(231) 383-8100,Adult-Use Retail: AU-R-000400,"1401 E. Apple Ave, Muskegon, Michigan 49442",https://weedmaps.com/dispensaries/nobo-muskegon
Lucky's Cannabis Co ,16 reviews,4.7,Dispensary | Order online | Recreational,(231) 335-4668,Adult-Use Retail: AU-R-000812,"1446 Holton Rd, Muskegon, Michigan 49445",https://weedmaps.com/dispensaries/lucky-s-cannabis-co-muskegon
Cloud Cannabis - Muskegon - REC 21+ ,"2,144 reviews",4.9,Dispensary | Order online | Recreational | Supports the Black community,(231) 737-4161,Adult-Use Retail: AU-R-000955,"2190 Whitehall Rd Suite E, Muskegon, Michigan 49445",https://weedmaps.com/dispensaries/cloud-cannabis
Exclusive Muskegon - Recreational & Medical ,11 reviews,4.8,Dispensary | Order online | Medical & Recreational,(231) 559-0204,Medical Retail: PC-000471 | Adult-Use Retail: AU-R-001016,"4515 East Apple Ave, Muskegon, Michigan 48152",https://weedmaps.com/dispensaries/exclusive-muskegon
Cookies Bloomington | NOW OPEN! ,0,,Dispensary | Order online | Recreational,(309) 445-1402,Adult-Use Retail: 284.000321-AUDO,"1006 JC Parkway, Suite 108, Bloomington, Illinois 61705",https://weedmaps.com/dispensaries/pei
Pure Options Cannabis Dispensary Muskegon ,30 reviews,4.6,Dispensary | Order online | Medical & Recreational | Supports the Black community,(231) 457-4940,Medical Retail: PC-000551 | Adult-Use Retail: AU-R-000366,"1965 Holton Rd., Muskegon, Michigan 49445",https://weedmaps.com/dispensaries/pure-options-muskegon
Sunnyside Cannabis Dispensary - Danville ,80 reviews,3.5,Dispensary | Order online | Recreational | Supports the Black community,(217) 903-3576,Adult-Use Retail: AUDO.000056,"369 Lynch Drive, Danville, Illinois 61834",https://weedmaps.com/dispensaries/sunnyside-cannabis-dispensary-danville
Pharmhouse Wellness ,"2,577 reviews",4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(616) 551-0040,Medical Retail: PC-000398 | Adult-Use Retail: AU-R-000343,"831 Wealthy SW, Grand Rapids, Michigan 49504",https://weedmaps.com/dispensaries/pharmhouse-wellness
Cloud Cannabis Grand Rapids 28th Street - REC 21+ ,262 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(616) 617-0703,Adult-Use Retail: AU-R-000940,"928 28th St SE, Grand Rapids, MI 49508, Grand Rapids, Michigan 49508",https://weedmaps.com/dispensaries/cloud-cannabis-grand-rapids-28th-street-now-open
Cloud Cannabis - Downtown Fulton - Recreational ,582 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(616) 774-9000,Adult-Use Retail: AU-R-000976,"621 Fulton St W, Grand Rapids, Michigan 49504",https://weedmaps.com/dispensaries/cloud-cannabis-7
High Profile 44th street (REC) ,76 reviews,4.3,Dispensary | Order online | Recreational,(616) 330-3700,Adult-Use Retail: AU-R-000419,"2321 44th Street SE, Grand Rapids, Michigan 49508",https://weedmaps.com/dispensaries/high-profile-44th-street-1
High Profile - Leonard ,53 reviews,4.5,Dispensary | Order online | Recreational,(616) 320-0272,Adult-Use Retail: AU-R-000576,"1148 Leonard St NW, Grand Rapids, Michigan 49504",https://weedmaps.com/dispensaries/high-profile-leonard
Olswell Cannabis Co ,479 reviews,4.8,Dispensary | Order online | Recreational,(616) 288-9434,Adult-Use Retail: AU-R-000535,"1940 28TH ST SE, GRAND RAPIDS, Michigan 49508",https://weedmaps.com/dispensaries/olswell-cannabis-co-3
Exclusive Grand Rapids - Recreational ,97 reviews,4.7,Dispensary | Order online | Recreational,(616) 888-6753,Adult-Use Retail: AU-R-000370,"2350 29th St SE, Grand Rapids, Michigan 49508",https://weedmaps.com/dispensaries/exclusive-grand-rapids-rec-marijuana
nuEra - Urbana ,89 reviews,4.0,Dispensary | In-store purchases only | Medical,(217) 607-2867,Adult-Use Retail: 284.000037-DISP | Medical Retail: 280.000046-DISP,"105 East University Avenue, Urbana, Illinois 61801",https://weedmaps.com/dispensaries/nuera-urbana
NOXX - 28th Street ,15 reviews,3.2,Dispensary | Order online | Recreational,(616) 557-6699,Adult-Use Retail: AU-R-000775,"2440 28th Street SE, Grand Rapids, Michigan 49512",https://weedmaps.com/dispensaries/noxx-28th-street
JARS Cannabis - Grand Rapids ,519 reviews,4.8,Dispensary | Order online | Recreational,(616) 805-9900,Adult-Use Retail: AU-R-000495,"1815 Alpine Ave NW, Grand Rapids, Michigan 49504",https://weedmaps.com/dispensaries/jars-grand-rapids
Sunnyside Cannabis Dispensary - Champaign ,148 reviews,3.9,Dispensary | In-store purchases only | Medical & Recreational | Supports the Black community,(217) 305-4009,Medical Retail: DISP.000035 | Adult-Use Retail: AVDO.000006,"1704 S Neil Street, Suite C, Champaign, Illinois 61820",https://weedmaps.com/dispensaries/sunnyside-champaign
Cookies Grand Rapids ,9 reviews,3.6,Dispensary | Order online | Recreational,(616) 557-6699,Adult-Use Retail: AU-R-000886,"330 Ann Street NW, Grand Rapids, Michigan 49504",https://weedmaps.com/dispensaries/noxx-cookies
NOXX - Plainfield ,12 reviews,4.1,Dispensary | Order online | Recreational,(616) 557-6699,Adult-Use Retail: AU-R-000813,"1234 Plainfield Ave NE, Grand Rapids, Michigan 49505",https://weedmaps.com/dispensaries/noxx-plainfield
nuEra Champaign ,1 review,1.0,Dispensary | In-store purchases only | Recreational,(217) 530-4077,Adult-Use Retail: 284.000115-DISP,"102 E Green St, Champaign, Illinois 61820",https://weedmaps.com/dispensaries/nuera-champaign
HOUSE OF DANK GRAND RAPIDS REC ,121 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(833) 746-7463,Adult-Use Retail: AU-R-000831,"3510 E Mall Drive, Grand Rapids, Michigan 49546",https://weedmaps.com/dispensaries/house-of-dank-grand-rapids-rec
LIV Cannabis: Grand Rapids ,5 reviews,5.0,Dispensary | Order online | Medical & Recreational | Supports the Black community,(616) 330-1111,Adult-Use Retail: AU-R-000865 | Medical Retail: PC-000841,"3769 28th St SE, Grand Rapids, Michigan 49512",https://weedmaps.com/dispensaries/liv-cannabis-grand-rapids
Potters Cannabis Boutique ,4 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(269) 457-7058,Adult-Use Retail: AU-R-000988,"2825 Capital Ave Rd, Battle Creek, Michigan 49015",https://weedmaps.com/dispensaries/potters-cannabis-boutique
Bud Brothers Cannabis Co - Battle Creek ,166 reviews,5.0,Dispensary | Order online | Medical & Recreational | Supports the Black community,(269) 719-2217,Adult-Use Retail: AU-R-000821 | Medical Retail: PC-000759,"537 W. Columbia Ave., Battle Creek, Michigan 48150",https://weedmaps.com/dispensaries/bud-brothers-cannabis-co
CannaVibes Emporium ,103 reviews,4.7,Dispensary | Order online | Medical & Recreational | Supports the Black community,(269) 282-1984,Adult-Use Retail: AU-R-000364 | Medical Retail: PC-000540,"1135 West Dickman Rd, Battle Creek, Michigan 49037",https://weedmaps.com/dispensaries/cannavibes-emporium
STIIIZY Battle Creek ,172 reviews,5.0,Dispensary | Order online | Recreational,(269) 218-2075,Adult-Use Retail: AU-R-000809,"859 Capital Ave SW, Battle Creek, Michigan 49015",https://weedmaps.com/dispensaries/stiiizy-battle-creek
Remedii - Battle Creek (Recreational) ,"1,159 reviews",4.7,Dispensary | Order online | Recreational | Supports the Black community,(269) 223-7744,Adult-Use Retail: AU-R-000193,"160 East Columbia Ave, Battle Creek, Michigan 49015",https://weedmaps.com/dispensaries/remedii
Pure Roots ,54 reviews,4.8,Dispensary | Order online | Recreational,(833) 255-4490,Adult-Use Retail: AU-R-000847,"5805 Beckley Rd, Battle Creek, Michigan 49015",https://weedmaps.com/dispensaries/pure-roots-1
Hundred Leafs - Battle Creek ,32 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(269) 719-2322,Adult-Use Retail: AU-R-000937,"327 Capital Ave SW, Battle Creek, Michigan 49015",https://weedmaps.com/dispensaries/hundred-leafs
Nature's Medicines Battle Creek ,29 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(269) 967-0978,Adult-Use Retail: AU-R-000640,"703 E. Columbia Ave., Battle Creek, Michigan 49014",https://weedmaps.com/dispensaries/nature-s-medicines-emmett-township
JARS Cannabis - Battle Creek ,382 reviews,4.9,Dispensary | Order online | Medical & Recreational,(269) 234-7557,Adult-Use Retail: AU-R-000563  | Medical Retail: PC-000724,"709 E Colombia Ave, Battle Creek, Michigan 49014",https://weedmaps.com/dispensaries/jars-cannabis
Gage Battle Creek ,211 reviews,4.9,Dispensary | Order online | Medical & Recreational,(269) 234-7223,Medical Retail: PC-000433 | Adult-Use Retail: AU-R-000529,"48 Main St Battle Creek, MI 49014 United States, Battle Creek, Michigan 49014",https://weedmaps.com/dispensaries/gage-battle-creek
Fire Creek Battle Creek - Recreational ,814 reviews,4.7,Dispensary | Order online | Recreational,(269) 753-1200,Adult-Use Retail: AU-R-000321,"846 Columbia Ave., Battle Creek, Michigan 49014",https://weedmaps.com/dispensaries/fire-creek
Sticky Battle Creek ,516 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(269) 339-3055,Adult-Use Retail: AU-R-000417,"625 North Ave, Battle Creek, Michigan 49017",https://weedmaps.com/dispensaries/sticky-battle-creek
Lumberjacks Provisioning Center ,21 reviews,4.3,Dispensary | Order online | Recreational,(269) 721-8708,Adult-Use Retail: AU-R-000709,"8975 S. M-37 Hwy, Dowling, Michigan 49050",https://weedmaps.com/dispensaries/lumberjacks-provisioning-center
Lumberjacks Provisioning Center - Hastings *NOW OPEN* ,1 review,5.0,Dispensary | Order online | Recreational,(269) 309-1002,Adult-Use Retail: AU-R-000981,"1450 W M 43 suite 5, Hastings, Michigan 49058",https://weedmaps.com/dispensaries/lumberjacks-provisioning-center-hastings
GAGE Grand Rapids ,81 reviews,4.0,Dispensary | Order online | Medical & Recreational,(616) 327-2440,Medical Retail: PC-000538 | Adult-Use Retail: AU-R-000386,"3075 Peregrine Dr. Ne, Grand Rapids, Michigan 49505",https://weedmaps.com/dispensaries/gage-grand-rapids
Breaking Bud ,267 reviews,4.6,Dispensary | Order online | Medical & Recreational | Supports the Black community,(269) 224-6146,Medical Retail: PC-000556 | Adult-Use Retail: AU-R-000448,"449 Capital Ave NE, Battle Creek, Michigan 49017",https://weedmaps.com/dispensaries/pure-x
The Dispensary Fulton ,10 reviews,3.0,Dispensary | In-store purchases only | Medical,(815) 208-7701,,"1801 16th Avenue, Fulton, Illinois 61252",https://weedmaps.com/dispensaries/the-dispensary-fulton
nuEra - East Peoria ,55 reviews,4.6,Dispensary | In-store purchases only | Recreational,(309) 839-1330,Adult-Use Retail: 284.000116-DISP,"504 Riverside Drive, East Peoria, Illinois 61611",https://weedmaps.com/dispensaries/nuera-east-peoria
Quality Roots - Battle Creek ,539 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(269) 719-8600,Adult-Use Retail: AU-R-000233,"1028 East Michigan Ave, Battle Creek, Michigan 49014",https://weedmaps.com/dispensaries/quality-roots-1
LUCID Emmett ,30 reviews,3.6,Dispensary | Order online | Recreational,(269) 224-6557,Adult-Use Retail: AU-R-000452,"1125 E Michigan Ave, Battle Creek, Michigan 49014",https://weedmaps.com/dispensaries/lucid-mgmt
The Cake House - Battle Creek ,63 reviews,4.5,Dispensary | Order online | Recreational,(269) 261-0293,Adult-Use Retail: AU-R-000781,"1230 East Michigan Ave, Battle Creek, Michigan 49014",https://weedmaps.com/dispensaries/the-cake-house-battle-creek
Gatsby Cannabis Co. (OPEN NOW) ,80 reviews,4.9,Dispensary | Order online | Recreational,(269) 234-5985,Adult-Use Retail: AU-R-001000,"15530 11 mile rd, battle creek, Michigan 49014",https://weedmaps.com/dispensaries/gatsby-cannabis-co-1
Exclusive Coldwater ,20 reviews,5.0,Dispensary | Order online | Recreational,(517) 855-2178,Adult-Use Retail: AU-R-000810,"599 E Chicago st, coldwater, Michigan 49036",https://weedmaps.com/dispensaries/exclusive-brands
Exclusive Lowell ,3 reviews,5.0,Dispensary | Order online | Recreational,(616) 656-8217,Adult-Use Retail: AU-R-000861,"2384 West Main Street, Lowell, Michigan 49331",https://weedmaps.com/dispensaries/exclusive-lowell
Joyology Lowell ,9 reviews,5.0,Dispensary | Order online | Recreational,(616) 319-5092,Adult-Use Retail: AU-R-000682,"2399 West Main Street, Lowell, Michigan 49331",https://weedmaps.com/dispensaries/joyology-2
Nirvana Center Coldwater ,402 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(844) 631-8544,Adult-Use Retail: AU-R-000557,"710 E Chicago st, Coldwater, Michigan 49036",https://weedmaps.com/dispensaries/nirvana-center-coldwater
