,Store Name,Number Reviews,Avg Rating,Phone Number,Licenses,Address,Medical_ID?,Adult-Use_ID?,Dispensary,In-store purchases only,Order online,Supports the Black community,State,Medical Store?,Recreational Store?
128,NOBO - Muskegon ,83 reviews,4.9,(231) 383-8100,Adult-Use Retail: AU-R-000400,"1401 E. Apple Ave, Muskegon, Michigan 49442",0.0,1.0,1,0,1,1,Michigan,False,True
129,Lucky's Cannabis Co ,16 reviews,4.7,(231) 335-4668,Adult-Use Retail: AU-R-000812,"1446 Holton Rd, Muskegon, Michigan 49445",0.0,1.0,1,0,1,0,Michigan,False,True
130,Cloud Cannabis - Muskegon - REC 21+ ,"2,144 reviews",4.9,(231) 737-4161,Adult-Use Retail: AU-R-000955,"2190 Whitehall Rd Suite E, Muskegon, Michigan 49445",0.0,1.0,1,0,1,1,Michigan,False,True
131,Exclusive Muskegon - Recreational & Medical ,11 reviews,4.8,(231) 559-0204,Medical Retail: PC-000471 | Adult-Use Retail: AU-R-001016,"4515 East Apple Ave, Muskegon, Michigan 48152",1.0,1.0,1,0,1,0,Michigan,True,True
132,Cookies Bloomington | NOW OPEN! ,0,,(309) 445-1402,Adult-Use Retail: 284.000321-AUDO,"1006 JC Parkway, Suite 108, Bloomington, Illinois 61705",0.0,1.0,1,0,1,0,Illinois,False,True
133,Pure Options Cannabis Dispensary Muskegon ,30 reviews,4.6,(231) 457-4940,Medical Retail: PC-000551 | Adult-Use Retail: AU-R-000366,"1965 Holton Rd., Muskegon, Michigan 49445",1.0,1.0,1,0,1,1,Michigan,True,True
134,Sunnyside Cannabis Dispensary - Danville ,80 reviews,3.5,(217) 903-3576,Adult-Use Retail: AUDO.000056,"369 Lynch Drive, Danville, Illinois 61834",0.0,1.0,1,0,1,1,Illinois,False,True
135,Pharmhouse Wellness ,"2,577 reviews",4.8,(616) 551-0040,Medical Retail: PC-000398 | Adult-Use Retail: AU-R-000343,"831 Wealthy SW, Grand Rapids, Michigan 49504",1.0,1.0,1,0,1,1,Michigan,True,True
136,Cloud Cannabis Grand Rapids 28th Street - REC 21+ ,262 reviews,4.9,(616) 617-0703,Adult-Use Retail: AU-R-000940,"928 28th St SE, Grand Rapids, MI 49508, Grand Rapids, Michigan 49508",0.0,1.0,1,0,1,1,Michigan,False,True
137,Cloud Cannabis - Downtown Fulton - Recreational ,582 reviews,5.0,(616) 774-9000,Adult-Use Retail: AU-R-000976,"621 Fulton St W, Grand Rapids, Michigan 49504",0.0,1.0,1,0,1,1,Michigan,False,True
138,High Profile 44th street (REC) ,76 reviews,4.3,(616) 330-3700,Adult-Use Retail: AU-R-000419,"2321 44th Street SE, Grand Rapids, Michigan 49508",0.0,1.0,1,0,1,0,Michigan,False,True
139,High Profile - Leonard ,53 reviews,4.5,(616) 320-0272,Adult-Use Retail: AU-R-000576,"1148 Leonard St NW, Grand Rapids, Michigan 49504",0.0,1.0,1,0,1,0,Michigan,False,True
140,Olswell Cannabis Co ,479 reviews,4.8,(616) 288-9434,Adult-Use Retail: AU-R-000535,"1940 28TH ST SE, GRAND RAPIDS, Michigan 49508",0.0,1.0,1,0,1,0,Michigan,False,True
141,Exclusive Grand Rapids - Recreational ,97 reviews,4.7,(616) 888-6753,Adult-Use Retail: AU-R-000370,"2350 29th St SE, Grand Rapids, Michigan 49508",0.0,1.0,1,0,1,0,Michigan,False,True
142,nuEra - Urbana ,89 reviews,4.0,(217) 607-2867,Adult-Use Retail: 284.000037-DISP | Medical Retail: 280.000046-DISP,"105 East University Avenue, Urbana, Illinois 61801",1.0,1.0,1,1,0,0,Illinois,True,False
143,NOXX - 28th Street ,15 reviews,3.2,(616) 557-6699,Adult-Use Retail: AU-R-000775,"2440 28th Street SE, Grand Rapids, Michigan 49512",0.0,1.0,1,0,1,0,Michigan,False,True
144,JARS Cannabis - Grand Rapids ,519 reviews,4.8,(616) 805-9900,Adult-Use Retail: AU-R-000495,"1815 Alpine Ave NW, Grand Rapids, Michigan 49504",0.0,1.0,1,0,1,0,Michigan,False,True
145,Sunnyside Cannabis Dispensary - Champaign ,148 reviews,3.9,(217) 305-4009,Medical Retail: DISP.000035 | Adult-Use Retail: AVDO.000006,"1704 S Neil Street, Suite C, Champaign, Illinois 61820",1.0,1.0,1,1,0,1,Illinois,True,True
146,Cookies Grand Rapids ,9 reviews,3.6,(616) 557-6699,Adult-Use Retail: AU-R-000886,"330 Ann Street NW, Grand Rapids, Michigan 49504",0.0,1.0,1,0,1,0,Michigan,False,True
147,NOXX - Plainfield ,12 reviews,4.1,(616) 557-6699,Adult-Use Retail: AU-R-000813,"1234 Plainfield Ave NE, Grand Rapids, Michigan 49505",0.0,1.0,1,0,1,0,Michigan,False,True
148,nuEra Champaign ,1 review,1.0,(217) 530-4077,Adult-Use Retail: 284.000115-DISP,"102 E Green St, Champaign, Illinois 61820",0.0,1.0,1,1,0,0,Illinois,False,True
149,HOUSE OF DANK GRAND RAPIDS REC ,121 reviews,4.8,(833) 746-7463,Adult-Use Retail: AU-R-000831,"3510 E Mall Drive, Grand Rapids, Michigan 49546",0.0,1.0,1,0,1,1,Michigan,False,True
150,LIV Cannabis: Grand Rapids ,5 reviews,5.0,(616) 330-1111,Adult-Use Retail: AU-R-000865 | Medical Retail: PC-000841,"3769 28th St SE, Grand Rapids, Michigan 49512",1.0,1.0,1,0,1,1,Michigan,True,True
151,Potters Cannabis Boutique ,4 reviews,5.0,(269) 457-7058,Adult-Use Retail: AU-R-000988,"2825 Capital Ave Rd, Battle Creek, Michigan 49015",0.0,1.0,1,0,1,1,Michigan,False,True
152,Bud Brothers Cannabis Co - Battle Creek ,166 reviews,5.0,(269) 719-2217,Adult-Use Retail: AU-R-000821 | Medical Retail: PC-000759,"537 W. Columbia Ave., Battle Creek, Michigan 48150",1.0,1.0,1,0,1,1,Michigan,True,True
153,CannaVibes Emporium ,103 reviews,4.7,(269) 282-1984,Adult-Use Retail: AU-R-000364 | Medical Retail: PC-000540,"1135 West Dickman Rd, Battle Creek, Michigan 49037",1.0,1.0,1,0,1,1,Michigan,True,True
154,STIIIZY Battle Creek ,172 reviews,5.0,(269) 218-2075,Adult-Use Retail: AU-R-000809,"859 Capital Ave SW, Battle Creek, Michigan 49015",0.0,1.0,1,0,1,0,Michigan,False,True
155,Remedii - Battle Creek (Recreational) ,"1,159 reviews",4.7,(269) 223-7744,Adult-Use Retail: AU-R-000193,"160 East Columbia Ave, Battle Creek, Michigan 49015",0.0,1.0,1,0,1,1,Michigan,False,True
156,Pure Roots ,54 reviews,4.8,(833) 255-4490,Adult-Use Retail: AU-R-000847,"5805 Beckley Rd, Battle Creek, Michigan 49015",0.0,1.0,1,0,1,0,Michigan,False,True
157,Hundred Leafs - Battle Creek ,32 reviews,4.9,(269) 719-2322,Adult-Use Retail: AU-R-000937,"327 Capital Ave SW, Battle Creek, Michigan 49015",0.0,1.0,1,0,1,1,Michigan,False,True
158,Nature's Medicines Battle Creek ,29 reviews,4.7,(269) 967-0978,Adult-Use Retail: AU-R-000640,"703 E. Columbia Ave., Battle Creek, Michigan 49014",0.0,1.0,1,0,1,1,Michigan,False,True
159,JARS Cannabis - Battle Creek ,382 reviews,4.9,(269) 234-7557,Adult-Use Retail: AU-R-000563  | Medical Retail: PC-000724,"709 E Colombia Ave, Battle Creek, Michigan 49014",1.0,1.0,1,0,1,0,Michigan,True,True
160,Gage Battle Creek ,211 reviews,4.9,(269) 234-7223,Medical Retail: PC-000433 | Adult-Use Retail: AU-R-000529,"48 Main St Battle Creek, MI 49014 United States, Battle Creek, Michigan 49014",1.0,1.0,1,0,1,0,Michigan,True,True
161,Fire Creek Battle Creek - Recreational ,814 reviews,4.7,(269) 753-1200,Adult-Use Retail: AU-R-000321,"846 Columbia Ave., Battle Creek, Michigan 49014",0.0,1.0,1,0,1,0,Michigan,False,True
162,Sticky Battle Creek ,516 reviews,4.9,(269) 339-3055,Adult-Use Retail: AU-R-000417,"625 North Ave, Battle Creek, Michigan 49017",0.0,1.0,1,0,1,1,Michigan,False,True
163,Lumberjacks Provisioning Center ,21 reviews,4.3,(269) 721-8708,Adult-Use Retail: AU-R-000709,"8975 S. M-37 Hwy, Dowling, Michigan 49050",0.0,1.0,1,0,1,0,Michigan,False,True
164,Lumberjacks Provisioning Center - Hastings *NOW OPEN* ,1 review,5.0,(269) 309-1002,Adult-Use Retail: AU-R-000981,"1450 W M 43 suite 5, Hastings, Michigan 49058",0.0,1.0,1,0,1,0,Michigan,False,True
165,GAGE Grand Rapids ,81 reviews,4.0,(616) 327-2440,Medical Retail: PC-000538 | Adult-Use Retail: AU-R-000386,"3075 Peregrine Dr. Ne, Grand Rapids, Michigan 49505",1.0,1.0,1,0,1,0,Michigan,True,True
166,Breaking Bud ,267 reviews,4.6,(269) 224-6146,Medical Retail: PC-000556 | Adult-Use Retail: AU-R-000448,"449 Capital Ave NE, Battle Creek, Michigan 49017",1.0,1.0,1,0,1,1,Michigan,True,True
167,The Dispensary Fulton ,10 reviews,3.0,(815) 208-7701,,"1801 16th Avenue, Fulton, Illinois 61252",,,1,1,0,0,Illinois,True,False
168,nuEra - East Peoria ,55 reviews,4.6,(309) 839-1330,Adult-Use Retail: 284.000116-DISP,"504 Riverside Drive, East Peoria, Illinois 61611",0.0,1.0,1,1,0,0,Illinois,False,True
169,Quality Roots - Battle Creek ,539 reviews,4.8,(269) 719-8600,Adult-Use Retail: AU-R-000233,"1028 East Michigan Ave, Battle Creek, Michigan 49014",0.0,1.0,1,0,1,1,Michigan,False,True
170,LUCID Emmett ,30 reviews,3.6,(269) 224-6557,Adult-Use Retail: AU-R-000452,"1125 E Michigan Ave, Battle Creek, Michigan 49014",0.0,1.0,1,0,1,0,Michigan,False,True
171,The Cake House - Battle Creek ,63 reviews,4.5,(269) 261-0293,Adult-Use Retail: AU-R-000781,"1230 East Michigan Ave, Battle Creek, Michigan 49014",0.0,1.0,1,0,1,0,Michigan,False,True
172,Gatsby Cannabis Co. (OPEN NOW) ,80 reviews,4.9,(269) 234-5985,Adult-Use Retail: AU-R-001000,"15530 11 mile rd, battle creek, Michigan 49014",0.0,1.0,1,0,1,0,Michigan,False,True
173,Exclusive Coldwater ,20 reviews,5.0,(517) 855-2178,Adult-Use Retail: AU-R-000810,"599 E Chicago st, coldwater, Michigan 49036",0.0,1.0,1,0,1,0,Michigan,False,True
174,Exclusive Lowell ,3 reviews,5.0,(616) 656-8217,Adult-Use Retail: AU-R-000861,"2384 West Main Street, Lowell, Michigan 49331",0.0,1.0,1,0,1,0,Michigan,False,True
175,Joyology Lowell ,9 reviews,5.0,(616) 319-5092,Adult-Use Retail: AU-R-000682,"2399 West Main Street, Lowell, Michigan 49331",0.0,1.0,1,0,1,0,Michigan,False,True
176,Nirvana Center Coldwater ,402 reviews,4.8,(844) 631-8544,Adult-Use Retail: AU-R-000557,"710 E Chicago st, Coldwater, Michigan 49036",0.0,1.0,1,0,1,1,Michigan,False,True
177,Aim High Meds - Tekonsha ,170 reviews,3.7,(517) 583-1063,Medical Retail: PC-000145 | Adult-Use Retail: AU-R-000174,"15776 M-60, Tekonsha, Michigan 49089",1.0,1.0,1,0,1,0,Michigan,True,True
178,The Dude Abides - Coldwater ,120 reviews,4.6,(517) 459-9333,Adult-Use Retail: AU-R-000507,"398 N Willowbrook Rd Ste. D, Coldwater, Michigan 49036",0.0,1.0,1,0,1,0,Michigan,False,True
179,The Mint Cannabis - Coldwater ,137 reviews,4.6,(517) 924-1232,Adult-Use Retail: AU-R-000519,"365 N. Willowbrook Rd., Coldwater, Michigan 49036",0.0,1.0,1,0,1,1,Michigan,False,True
180,Sapura - Coldwater ,220 reviews,4.9,(517) 924-0094,Adult-Use Retail: AU-R-000694,"355 S. Willowbrook Rd, Coldwater, Michigan 10505",0.0,1.0,1,0,1,1,Michigan,False,True
181,Aim High Meds - Coldwater ,46 reviews,4.6,(517) 924-0417,Adult-Use Retail: AU-R-000558,"880 E Chicago St, Coldwater, Michigan 49036",0.0,1.0,1,0,1,0,Michigan,False,True
182,The Tree House Provision Center ,247 reviews,4.9,(517) 781-4190,Adult-Use Retail: AU-R-000415,"894 E Chicago St, Coldwater, Michigan 49036",0.0,1.0,1,0,1,0,Michigan,False,True
183,Nirvana Center - Lowell ,2 reviews,4.0,(616) 274-0088,Adult-Use Retail: AU-R-001006,"1250 W Main St, Lowell, Michigan 49331",0.0,1.0,1,0,1,0,Michigan,False,True
184,nuEra Pekin ,1 review,5.0,(309) 201-4086,Adult-Use Retail: 284.000116-DISP,"3249 Court St, Pekin, Illinois 61554",0.0,1.0,1,1,0,0,Illinois,False,True
185,Vibe - The Ultimate Cannabis Experience,10 reviews,4.5,(517) 227-5050,Adult-Use Retail: AU-R-001031 | Medical Retail: PC-000862,"133 W. Chicago, Quincy, Michigan 49082",1.0,1.0,1,0,1,0,Michigan,True,True
186,Consume Cannabis Co. - Quincy ,114 reviews,3.8,(517) 258-7500,Adult-Use Retail: AU-R-000249,"131 W Chicago St, Quincy, Michigan 49082",0.0,1.0,1,0,1,0,Michigan,False,True
187,Cloud Cannabis - Cedar Springs - REC 21+ ,532 reviews,5.0,(616) 263-1114,Adult-Use Retail: AU-R-000853,"206 N Main St NE, Cedar Springs, Michigan 49319",0.0,1.0,1,0,1,1,Michigan,False,True
188,Joyology Quincy ,79 reviews,4.9,(517) 639-1260,Adult-Use Retail: AU-R-000433,"104 W. Chicago St, Quincy, Michigan 49082",0.0,1.0,1,0,1,1,Michigan,False,True
189,CHO - Saranac ,92 reviews,4.9,(616) 334-8444,Adult-Use Retail: AU-R-000575,"75 N Bridge St, Saranac, Michigan 48881",0.0,1.0,1,0,1,1,Michigan,False,True
190,The Nest Provisioning ,182 reviews,4.7,(517) 797-5275,Adult-Use Retail: AU-R-000308,"122 S. Main St., Camden, Michigan 49232",0.0,1.0,1,0,1,0,Michigan,False,True
191,Dispo Camden ,428 reviews,4.9,(517) 797-4447,Adult-Use Retail: AU-R-000552,"107 N Main St, Camden, Michigan 49323",0.0,1.0,1,1,0,1,Michigan,False,True
192,Pinnacle Emporium - Camden ,34 reviews,4.6,(517) 797-4007,Adult-Use Retail: AU-R-000549 | Medical Retail: PC-000732,"421 S Main St, Camden, Michigan 49232",1.0,1.0,1,0,1,0,Michigan,True,True
193,Joyology Reading ,177 reviews,4.9,(517) 901-0115,Adult-Use Retail: AU-R-000284,"112 S Main St, Reading, Michigan 49274",0.0,1.0,1,0,1,1,Michigan,False,True
194,Dr. A's Re-Leaf Center - Reading ,296 reviews,4.9,(517) 901-0350,Adult-Use Retail: AU-R-000399,"137 S. Main St., Reading, Michigan 49274",0.0,1.0,1,0,1,1,Michigan,False,True
195,Verilife - Galena ,14 reviews,4.0,(815) 255-8715,Adult-Use Retail: 284.000097-AUDO,"115 Perry Street, Galena, Illinois 61036",0.0,1.0,1,1,0,0,Illinois,False,True
196,Hikers Cannabis ,9 reviews,4.8,(888) 420-4453,Medical Retail: PC-000825 | Adult-Use Retail: AU-R-000867,"6295 E 36th ST, White Cloud, Michigan 49349",1.0,1.0,1,0,1,1,Michigan,True,True
197,Terrace Cannabis ,0,,(309) 704-0420,Adult-Use Retail: 284.000175-AUDO,"2727 Avenue of the Cities, Moline, Illinois 61265",0.0,1.0,1,1,0,0,Illinois,False,True
198,Consume Cannabis Ionia ,63 reviews,4.7,(616) 765-8300,Adult-Use Retail: AU-R-000485,"406 S Steele St, Ionia, Michigan 48846",0.0,1.0,1,0,1,0,Michigan,False,True
199,RISE Dispensaries Canton ,31 reviews,4.2,(309) 647-9333,Adult-Use Retail: 284.000005-AUDO | Medical Retail: 280.000003-DISP,"3104 North Main St, Canton, Illinois 61520",1.0,1.0,1,1,0,1,Illinois,True,True
200,Nature's Treatment of Illinois ,57 reviews,3.8,(309) 283-7642,,"973 Tech Drive, Milan, Illinois 61264",,,1,1,0,0,Illinois,True,False
201,Kinship Cannabis Co. ,199 reviews,4.8,(517) 257-7372,Adult-Use Retail: AU-R-000157,"2199 N. Concord Rd., Parma Twp, Michigan 49224",0.0,1.0,1,0,1,0,Michigan,False,True
202,Mystic Greenz - Decatur ,2 reviews,3.5,(217) 451-0057,Adult-Use Retail: 284.000312-AUDO,"5045 Indus Dr., Decatur, Illinois 62522",0.0,1.0,1,0,1,0,Illinois,False,True
203,Stoned Goat Cannabis ,31 reviews,4.8,(517) 594-5031,Adult-Use Retail: AU-R-000652,"4682 Hudson road, Osseo, Michigan 49266",0.0,1.0,1,0,1,0,Michigan,False,True
204,CHO Stanton - NOW OPEN! ,71 reviews,5.0,(989) 283-1058,Adult-Use Retail: AU-R-000797,"100 E. Main ST Suite C, Stanton, Michigan 48888",0.0,1.0,1,0,1,1,Michigan,False,True
205,LIV Cannabis: Lansing ,267 reviews,4.9,(517) 679-1800,Adult-Use Retail: AU-R-000666,"6283 Martin Luther King Blvd, Lansing, Michigan 48911",0.0,1.0,1,0,1,1,Michigan,False,True
206,Levels Cannabis ,21 reviews,4.6,(231) 660-1717,Adult-Use Retail: AU-R-000655,"1709 S. State St., Big Rapids, Michigan 49307",0.0,1.0,1,0,1,1,Michigan,False,True
207,Premiere Provisions ,598 reviews,4.8,(231) 629-8188,Adult-Use Retail: AU-R-000290,"710 Perry Ave, Big Rapids, Michigan 49307",0.0,1.0,1,0,1,0,Michigan,False,True
208,Timber Cannabis Co - Big Rapids ,111 reviews,4.9,(231) 629-8227,Adult-Use Retail: AU-R-000602,"105 Perry Ave, Big Rapids, Michigan 49307",0.0,1.0,1,0,1,0,Michigan,False,True
209,High Society ,83 reviews,4.9,(231) 598-9302,Adult-Use Retail: AU-R-000566,"804 Clark St, Big Rapids, Michigan 49307",0.0,1.0,1,0,1,1,Michigan,False,True
210,GAGE Lansing ,565 reviews,4.4,(517) 489-3350,Medical Retail: PC-000419 | Adult-Use Retail: AU-R-000300,"3425 S. Martin Luther King Jr Blvd, Lansing, Michigan 48910",1.0,1.0,1,0,1,0,Michigan,True,True
211,Lume - Big Rapids ,6 reviews,5.0,(231) 598-8800,Adult-Use Retail: AU-R-000203,"113 S Michigan Ave MI, Big Rapids, Michigan 49307",0.0,1.0,1,1,0,0,Michigan,False,True
212,Herbana ,42 reviews,4.0,(517) 657-3421,Adult-Use Retail: AU-R-000708,"2001 West Saginaw Street, Lansing, Michigan 48103",0.0,1.0,1,0,1,1,Michigan,False,True
213,Dunegrass Co. - Big Rapids ,11 reviews,5.0,(231) 629-8069,Adult-Use Retail: AU-R-000359,"801 N State St, Big Rapids, Michigan 49307",0.0,1.0,1,0,1,0,Michigan,False,True
214,Great Lakes Provision Center ,102 reviews,4.9,(231) 598-9190,Adult-Use Retail: AU-R-000416,"811 Maple St, Big Rapids, Michigan 49307",0.0,1.0,1,0,1,0,Michigan,False,True
215,Bazonzoes - South Lansing ,7 reviews,3.6,(517) 234-7000,Adult-Use Retail: AU-R-000703,"920 American Road, Lansing, Michigan 48911",0.0,1.0,1,0,1,0,Michigan,False,True
216,Bazonzoes - Lansing - Recreational ,241 reviews,4.6,(517) 273-3000,Adult-Use Retail: AU-R-000293,"2101 W Willow st, Lansing, Michigan 48917",0.0,1.0,1,0,1,0,Michigan,False,True
217,The Botanical Co Lansing ,187 reviews,4.7,(517) 679-1170,Adult-Use Retail: AU-R-000332 | Medical Retail: PC-000513,"3535 Capitol City Blvd., Lansing, Michigan 48906",1.0,1.0,1,1,0,1,Michigan,True,True
218,JARS Cannabis - Lansing ,"1,330 reviews",4.9,(517) 997-8223,Adult-Use Retail: AU-R-001053,"6450 S. Cedar Street, Lansing, Michigan 48911",0.0,1.0,1,0,1,0,Michigan,False,True
219,Pure Options Cannabis Dispensary Lansing South ,675 reviews,4.0,(517) 721-1439,Adult-Use Retail: AU-R-000196 | Medical Retail: PC-000167,"5815 South Pennsylvania Ave, Lansing, Michigan 48911",1.0,1.0,1,0,1,1,Michigan,True,True
220,Cookies Jackson ,30 reviews,4.6,(517) 879-4281,Adult-Use Retail: AU-R-000820,"118 N Columbus St, Jackson, Michigan 49201",0.0,1.0,1,0,1,0,Michigan,False,True
221,Pure Canna (Recreational) ,423 reviews,4.9,(517) 897-9496,Adult-Use Retail: AU-R-000380 | Medical Retail: PC-000310,"5829 Executive Drive Suite A, Lansing, Michigan 48911",1.0,1.0,1,0,1,0,Michigan,True,True
222,Homegrown Cannabis Company - Lansing - Medical & Recreational ,"2,166 reviews",4.6,(517) 708-7729,Adult-Use Retail: AU-R-000199 | Medical Retail: PC-000250 ,"5025 S Pennsylvania, Lansing, Michigan 48910",1.0,1.0,1,0,1,1,Michigan,True,True
223,The Green Door Pleasant Plains ,12 reviews,3.8,(231) 679-7818,Adult-Use Retail: AU-R-000460,"57 W US 10, Baldwin, Michigan 49304",0.0,1.0,1,0,1,0,Michigan,False,True
224,RISE Dispensaries Charleston ,19 reviews,3.9,(217) 284-6077,Adult-Use Retail: 284.000130-AUDO,"909 Lincoln Ave., Charleston, Illinois 61920",0.0,1.0,1,1,0,0,Illinois,False,True
225,Dispo Lansing ,837 reviews,4.8,(517) 580-8591,Adult-Use Retail: AU-R-000320 | Medical Retail: PC-000465,"2515 N. Grand River Ave, Lansing, Michigan 48906",1.0,1.0,1,1,0,0,Michigan,True,True
226,Lucky Buds ,60 reviews,4.9,(989) 436-3221,Medical Retail: PC-000565 | Adult-Use Retail: AU-R-000471,"102 South Main Street, Crystal, Michigan 48818",1.0,1.0,1,0,1,1,Michigan,True,True
227,Pure Roots Lansing ,88 reviews,4.6,(517) 272-8609,Adult-Use Retail: AU-R-000739,"515 N Larch St., Lansing, Michigan 48933",0.0,1.0,1,0,1,0,Michigan,False,True
228,DepotDispo ,8 reviews,5.0,(517) 878-3030,Adult-Use Retail: AU-R-000920,"107 Covert St, Leslie, Michigan 49251",0.0,1.0,1,0,1,0,Michigan,False,True
229,Firehouse Organics ,1 review,5.0,(517) 252-5571,Adult-Use Retail: AU-R-001045,"202 south steer street, Addison, Michigan 49220",0.0,1.0,1,0,1,0,Michigan,False,True
230,Pinnacle Emporium - Addison ,68 reviews,4.8,(517) 252-5547,Medical Retail: PC-000490 | Adult-Use Retail: AU-R-000277,"100 South Steer Street, Addison, Michigan 49220",1.0,1.0,1,0,1,0,Michigan,True,True
231,Pinnacle Emporium - Edmore ,72 reviews,4.8,(989) 427-7001,Adult-Use Retail: AU-R-000432,"413 East Main Street, Edmore, Michigan 48829",0.0,1.0,1,0,1,0,Michigan,False,True
232,Sapura - Lansing ,56 reviews,4.9,(517) 580-8906,Adult-Use Retail: AU-R-000957,"3000 Dunckel Road, Lansing, Michigan 02721-5600",0.0,1.0,1,0,1,1,Michigan,False,True
233,Cannaisseur Recreational ,"1,125 reviews",4.8,(517) 580-7602,Adult-Use Retail: AU-R-000208,"3200 N East Street, Lansing, Michigan 48906",0.0,1.0,1,0,1,1,Michigan,False,True
234,Mood Cannabis Company - Jackson ,235 reviews,4.9,(517) 705-6663,Adult-Use Retail: AU-R-000410 | Medical Retail: PC-000562,"3141 Page Avenue, Jackson, Michigan 49203",1.0,1.0,1,0,1,1,Michigan,True,True
235,CHOICE PAGE AVE ,"2,291 reviews",4.6,(517) 513-8342,Medical Retail: PC-000006 | Adult-Use Retail: AU-R-000150,"3331 Page Avenue, Jackson, Michigan 49203",1.0,1.0,1,0,1,0,Michigan,True,True
236,StoneDepot Exceptional Cannabis ,402 reviews,4.7,(517) 955-3473,Adult-Use Retail: AU-R-000353,"3435 E. Michigan Ave., Jackson, Michigan 49202",0.0,1.0,1,0,1,0,Michigan,False,True
237,Pure Options Cannabis Dispensary Frandor ,60 reviews,4.1,(517) 253-7602,Adult-Use Retail: AU-R-000506 | Medical Retail: PC-000725,"125 N. Clippert St., Lansing, Michigan 48912",1.0,1.0,1,0,1,1,Michigan,True,True
238,Fuel 420 ,"1,871 reviews",4.8,(517) 748-9326,Medical Retail: PC-000077 | Adult-Use Retail: AU-R-000214,"1255 Falahee Rd., Jackson, Michigan 49203",1.0,1.0,1,0,1,0,Michigan,True,True
239,20 Past 4 Provisioning Center ,"1,090 reviews",4.8,(517) 883-4200,Medical Retail: PC-000358 | Adult-Use Retail: AU-R-000160,"3590 Ann Arbor Rd, Jackson, Michigan 49202",1.0,1.0,1,0,1,0,Michigan,True,True
240,Pegasus “Fly High Fly Pure” ,135 reviews,4.8,(517) 795-1813,Adult-Use Retail: AU-R-000636,"4100 Ann Arbor Rd, Jackson, Michigan 49202",0.0,1.0,1,0,1,1,Michigan,False,True
241,The Flower Pot ,206 reviews,4.8,(517) 926-0420,Medical Retail: PC-000206 | Adult-Use Retail: AU-R-000275,"4347 Page Ave, Michigan Center, Michigan 49254",1.0,1.0,1,0,1,0,Michigan,True,True
242,Pincanna - East Lansing ,148 reviews,4.7,(517) 325-0900,Medical Retail: PC-000602 | Adult-Use Retail: AU-R-000478,"1234 E Grand River Ave, East Lansing, Michigan 48823",1.0,1.0,1,0,1,1,Michigan,True,True
243,Dispo Jackson ,89 reviews,4.7,(517) 962-5381,Adult-Use Retail: AU-R-000824,"6007 Ann Arbor Rd., Jackson, Michigan 49201",0.0,1.0,1,1,0,0,Michigan,False,True
244,Elite Cannabis - Jackson ,735 reviews,4.6,(517) 395-4728,Medical Retail: PC-000413 | Adult-Use Retail: AU-R-000282,"6031 Ann Arbor Rd, Jackson, Michigan 49201",1.0,1.0,1,0,1,0,Michigan,True,True
245,Hydro Budz ,0,,(517) 592-2839,Adult-Use Retail: AU-R-000978,"221 Mill St Suite B, Jackson, Michigan 49230",0.0,1.0,1,0,1,1,Michigan,False,True
246,Flora East Lansing ,62 reviews,4.9,(517) 999-4650,Adult-Use Retail: AU-R-000941,"7733 E Saginaw St Suite 1, East Lansing, Michigan 48823",0.0,1.0,1,0,1,0,Michigan,False,True
247,Pinnacle Emporium - Morenci ,364 reviews,4.7,(517) 458-3040,Medical Retail: PC-000583 | Adult-Use Retail: AU-R-000398,"850 E Main St, Morenci, Michigan 49256",1.0,1.0,1,0,1,0,Michigan,True,True
