State,License Number,License Type,Company Name,DBA,License Status,Address 1,Address 2,City,Zip Code,Issue Date,Effective Date,Expire Date,License Term,License Type 2,Owner/Contact,Structure,Email,Phone,Website,,,,,,,,,
AK,25190,Retail Marijuana Store,"ALASKAN COFFEE POT, LLC.",,Active-Operating,2219 Dunn St.,,Juneau,,11/8/21,11/8/21,8/31/23,,,,,,,,,,,,,,,,
AK,25309,Retail Marijuana Store,"Alaska Joint Ventures, LLC",,Active-Operating,930 Gambell st,,anchorage,,10/15/21,10/15/21,8/31/23,,,,,,,,,,,,,,,,
AK,25324,Retail Marijuana Store,"Rural Retail Management, LLC",,Active-Operating,213 West A Street,,Dillingham,,3/29/22,3/29/22,8/31/23,,,,,,,,,,,,,,,,
AK,25442,Retail Marijuana Store,"Alaskan Originals, LLC",,Active-Operating,3591 S. Vine Road,,Wasilla,,1/26/22,4/22/22,8/31/23,,,,,,,,,,,,,,,,
AK,25902,Retail Marijuana Store,Kerby's Corporation,,Active-Operating,Mile 1264.1 Alaska Highway,,Northway,,2/28/22,3/15/22,8/31/23,,,,,,,,,,,,,,,,
AK,26251,Retail Marijuana Store,GoodSinse LLC,,Active-Operating,29 College Road Suite 8C,,Fairbanks,,2/11/22,2/11/22,8/31/23,,,,,,,,,,,,,,,,
AK,27096,Retail Marijuana Store,Kerby's Corporation,,Active-Operating,2888 S Clapp St,,Wasilla,,7/20/22,7/25/22,8/31/23,,,,,,,,,,,,,,,,
AK,27522,Retail Marijuana Store,"The Connoisseur Lounge, LLC",,Active-Operating,226 W. Evergreen Ave,,Palmer,,7/19/21,7/22/21,8/31/23,,,,,,,,,,,,,,,,
AK,28012,Retail Marijuana Store,The Mason Jar LLC,,Active-Operating,613 & 619 W. Willoughby Ave.,,Juneau,,7/19/21,7/20/21,8/31/23,,,,,,,,,,,,,,,,
AK,28899,Retail Marijuana Store,"Worner Brothers Outpost, LLC",,Active-Operating,33590 Sterling Hwy,,Sterling,,2/16/22,3/10/22,8/31/23,,,,,,,,,,,,,,,,
AK,28917,Retail Marijuana Store,Jesse Lee Spurgeon; Rebecca  Sue Spurgeon; Kaden  Chace Spurgeon,,Active-Operating,51698 Kenai Spur Hwy,Suite D,kenai,,11/30/21,12/15/21,8/31/23,,,,,,,,,,,,,,,,
AK,29341,Retail Marijuana Store,BHRZ LLC,,Active-Operating,7198 N Tongass Highway,,Ketchikan,,2/3/22,2/14/22,8/31/23,,,,,,,,,,,,,,,,
AK,29768,Retail Marijuana Store,Kimberly Anne Peters,,Active-Operating,9737 Mud Bay Rd Unit 101,,Ketchikan,,8/3/22,9/15/22,8/31/23,,,,,,,,,,,,,,,,
AK,30563,Retail Marijuana Store,Good Vibes LLC,,Active-Operating,323 Chief Eddie Hoffman Hwy,,Bethel,,4/15/22,5/17/22,8/31/23,,,,,,,,,,,,,,,,
AK,16579,Retail Marijuana Store,"The Grass Station, LLC",,Active-Pending Inspection,2502 Parks Highway,,Fairbanks,,2/25/19,,8/31/20,,,,,,,,,,,,,,,,
AK,17176,Retail Marijuana Store,HS Enterprises LLC,,Active-Pending Inspection,"33508 LINCOLN AVENUE, #C",,Seward,,7/2/19,,8/31/20,,,,,,,,,,,,,,,,
AK,23652,Retail Marijuana Store,"SupHerb, LLC",,Active-Pending Inspection,2121 N. POST ROAD,,ANCHORAGE,,6/18/21,,8/31/21,,,,,,,,,,,,,,,,
AK,24541,Retail Marijuana Store,"One Stop, LLC",,Active-Pending Inspection,910 W. International Airport Road,Unit A,Anchorage,,7/19/22,,8/31/23,,,,,,,,,,,,,,,,
AK,27532,Retail Marijuana Store,Alaska Vibes LLC,,Active-Pending Inspection,10011 Glacier Highway,,Juneau,,8/9/22,,8/31/23,,,,,,,,,,,,,,,,
AK,28093,Retail Marijuana Store,"BAM Greeneries, Inc.",,Active-Pending Inspection,9410 Old Seward Hwy,,Anchorage,,9/15/22,,8/31/23,,,,,,,,,,,,,,,,
AK,29564,Retail Marijuana Store,Rebel Roots LLC,,Active-Pending Inspection,261 OLD STEESE HWY N,,Fairbanks,,5/20/22,,8/31/22,,,,,,,,,,,,,,,,
AK,31418,Retail Marijuana Store,"Catalyst Retail, LLC",,Active-Pending Inspection,4707 Spenard Rd,,Anchorage,,9/30/22,,8/31/23,,,,,,,,,,,,,,,,
AZ,00000139ESDD30084191 ,,101010 Management LLC ,,Not Operating ,253 Chase Creek St ,,Clifton ,85533 ,,,,,,,,,,,,,,,,,,,
AZ,00000070ESCO78837103 ,,"203 Organix, Llc ",SWC Prescott ,Open ,123 E Merritt St ,,Prescott ,86301 ,,,,,,,,,,,,,,,,,,,
AZ,00000036ESXU42814428 ,,4245 Investments Llc ,The Mint Dispensary ,Open ,330 E Southern Ave #37 ,,Mesa ,85210 ,,,,,,,,,,,,,,,,,,,
AZ,00000128ESJI00619914 ,,46 Wellness Llc ,D2 Dispensary ,Open ,7105 E 22nd St ,,Tucson ,85710 ,,,,,,,,,,,,,,,,,,,
AZ,00000116ESSM79524188 ,,Abaca Inc. ,The Holistic Center ,Open ,21035 N Cave Creek Rd Ste 3 & 4 ,,Phoenix ,85024 ,,,,,,,,,,,,,,,,,,,
AZ,00000052ESLX15969554 ,,Abedon Saiz Llc ,Harvest of Lake Havasu ,Open ,1691 Industrial Blvd ,,Lake Havasu City ,86404 ,,,,,,,,,,,,,,,,,,,
AZ,00000027ESMP88938972 ,,Absolute Health Care Inc ,Emerald Gilbert ,Open ,175 S Hamilton Pl Bldg 4 Ste 110 ,,Gilbert ,85233 ,,,,,,,,,,,,,,,,,,,
AZ,00000006ESWX56565424 ,,"Ad, Llc ",Harvest House of Cannabis ,Open ,2630 W Indian School Rd ,,Phoenix ,85017 ,,,,,,,,,,,,,,,,,,,
AZ,00000142ESIL74759395 ,,AGI Management LLC ,,Not Operating ,60 W Main St ,,Quartzsite ,85346 ,,,,,,,,,,,,,,,,,,,
AZ,00000033ESLY55591549 ,,All Greens Inc ,,Open ,10032 W Bell Rd Ste 100 ,,Sun City ,85351 ,,,,,,,,,,,,,,,,,,,
AZ,00000131ESYX97720376 ,,All Rebel Rockers Inc ,,Not Operating ,7801 E Snyder ,,Tucson ,85750 ,,,,,,,,,,,,,,,,,,,
AZ,00000133ESGJ79432018 ,,Apache County Dispensary LLC ,,Not Operating ,279 S. Mountain Ave ,,Springerville ,85938 ,,,,,,,,,,,,,,,,,,,
AZ,00000042ESJB38310180 ,,Arizona Cannabis Society Inc ,,Open ,8376 N El Mirage Rd Bldg 2 Ste 2 ,,El Mirage ,85335 ,,,,,,,,,,,,,,,,,,,
AZ,00000067ESBS89254298 ,,"Arizona Golden Leaf Wellness, Llc ",,Open ,5390 W Ina Rd ,,Marana ,85743 ,,,,,,,,,,,,,,,,,,,
AZ,00000096ESWI60030184 ,,Arizona Natural Pain Solutions I ,Nature's Medicines ,Open ,24905 N 7th Ave ,,Phoenix ,85085 ,,,,,,,,,,,,,,,,,,,
AZ,00000093ESRF39774783 ,,Arizona Natural Remedies Inc ,,Open ,22041 N 23rd Ave ,,Phoenix ,85027 ,,,,,,,,,,,,,,,,,,,
AZ,00000030ESDG72791381 ,,Arizona Natures Wellness ,Bloom Sedona ,Open ,465 Jordan Rd ,,Sedona ,86336 ,,,,,,,,,,,,,,,,,,,
AZ,00000095ESIP13817359 ,,Arizona Organix ,,Open ,5301 W Glendale Ave ,,Glendale ,85301 ,,,,,,,,,,,,,,,,,,,
AZ,00000044ESZW01555573 ,,"Arizona Wellness Collective 3, Inc ",Nova Dispensary ,Open ,1911 W Broadway Rd 23 ,,Mesa ,85202 ,,,,,,,,,,,,,,,,,,,
AZ,00000076ESON21559195 ,,Az Compassionate Care Inc ,TruMed Dispensary ,Open ,1613 N 40th St ,,Phoenix ,85008 ,,,,,,,,,,,,,,,,,,,
AZ,00000040ESDX57445071 ,,"Azgm 3, Inc ",Territory Dispensary ,Open ,7200 W Chandler Blvd Ste 7 ,,Chandler ,85226 ,,,,,,,,,,,,,,,,,,,
AZ,00000022ESMC44584355 ,,"Border Health, Inc ",Sticky Saguaro ,Open ,12338 E Riggs Rd ,,Chandler ,85249 ,,,,,,,,,,,,,,,,,,,
AZ,00000102ESWC76772229 ,,Broken Arrow Herbal Center Inc ,HANA MEDS ,Open ,1732 W Commerce Point Pl ,,Sahuarita ,85614 ,,,,,,,,,,,,,,,,,,,
AZ,00000028ESVU53788832 ,,"Buds & Roses, Inc ",The Flower Shop Az ,Open ,5205 E University Dr ,,Mesa ,85205 ,,,,,,,,,,,,,,,,,,,
AZ,00000003ESPF54627423 ,,Byers Dispensary ,Harvest of Scottdale ,Open ,15190 N Hayden Rd ,,Scottsdale ,85260 ,,,,,,,,,,,,,,,,,,,
AZ,00000144ESQK21738687 ,,Cactus Bloom Facilities Management LLC ,,Not Operating ,2094 E Frontage Rd ,,Tubac ,85646 ,,,,,,,,,,,,,,,,,,,
AZ,00000104ESDH57805022 ,,Cannabis Research Group Inc ,The Phoenix ,Open ,9897 W McDowell Rd #720 ,,Tolleson ,85353 ,,,,,,,,,,,,,,,,,,,
AZ,00000132ESFR75101840 ,,"Cardinal Square, Inc ",Sunday Goods ,Not Operating ,6710 E Camelback Rd 200 ,,Scottsdale ,85251 ,,,,,,,,,,,,,,,,,,,
AZ,00000025ESOX62486193 ,,Catalina Hills Botanical Care Inc ,Curaleaf ,Open ,2918 N Central Ave ,,Phoenix ,85012 ,,,,,,,,,,,,,,,,,,,
AZ,00000106ESEU57773093 ,,Cjk Inc ,HANA MEDS ,Open ,3411 E Corona Ave ,,Phoenix ,85040 ,,,,,,,,,,,,,,,,,,,
AZ,00000091ESHS96689917 ,,Compassionate Care Of Az Inckompo Care ,Kompo Care ,Open ,600 S Centennial Blvd ,,Taylor ,85939 ,,,,,,,,,,,,,,,,,,,
AZ,00000127ESET80222360 ,,Copper State Herbal Center Inc ,Botanica ,Open ,6205 N Travel Center Dr ,,Tucson ,85741 ,,,,,,,,,,,,,,,,,,,
AZ,00000012ESIS11195422 ,,"CSI Solutions, Inc. ",Sol Flower ,Open ,14980 N 78th Way ,,Scottsdale ,85260 ,,,,,,,,,,,,,,,,,,,
AZ,00000038ESPN59181329 ,,Desert Medical Campus Inc ,JARS Cannabis ,Open ,10040 N. Metro Parkway W ,,Phoenix ,85051 ,,,,,,,,,,,,,,,,,,,
AZ,00000077ESTT45790153 ,,"Desertview Wellness & Healing Solutions, LLC ",Green Pharms ,Open ,7121 N Hwy 89 ,,Flagstaff ,86004 ,,,,,,,,,,,,,,,,,,,
AZ,00000026ESRZ88769978 ,,Devine Desert Healing Inc ,Curaleaf ,Open ,17201 N 19th Ave ,,Phoenix ,85023 ,,,,,,,,,,,,,,,,,,,
AZ,00000107ESVJ79465811 ,,"Devine Herbal Healing, Inc ",,Not Operating ,6148 N 7th St Ste C ,,Phoenix ,85014 ,,,,,,,,,,,,,,,,,,,
AZ,00000119ESKK32735375 ,,"Devine River Healing, Inc. ",Debbie's Dispensary ,Open ,20340 N Lake Pleasant Rd. Ste 107 ,,Peoria ,85382 ,,,,,,,,,,,,,,,,,,,
AZ,00000078ESQG10647381 ,,Dreem Green Inc ,JARS Cannabis ,Open ,2424 S. 24th St ,,Phoenix ,85034 ,,,,,,,,,,,,,,,,,,,
AZ,00000112ESWR37460976 ,,Earth's Healing Inc ,,Open ,2075 E Benson Hwy ,,Tucson ,85714 ,,,,,,,,,,,,,,,,,,,
AZ,00000019ESXY11403163 ,,East Valley Patient Wellness Group Inc ,,Open ,13650 N 99th Ave ,,Sun City ,85351 ,,,,,,,,,,,,,,,,,,,
AZ,00000068ESZM96727661 ,,Eba Holdings Inc. ,Monarch Wellness Center ,Open ,8729 E Manzanita Dr ,,Scottsdale ,85258 ,,,,,,,,,,,,,,,,,,,
AZ,00000101ESZO30906924 ,,Encanto Green Cross Dispensary ,Sunnyside ,Open ,2620 W Encanto Blvd ,,Phoenix ,85009 ,,,,,,,,,,,,,,,,,,,
AZ,00000141ESYC13235553 ,,FJM Group LLC ,,Not Operating ,709 W Main St ,,Quartzsite ,85346 ,,,,,,,,,,,,,,,,,,,
AZ,00000122ESRN95872973 ,,Flower River Consulting Llc ,Debbie's Dispensary ,Open ,"20224 N 27th Ave, Ste 103 ",,Phoenix ,85027 ,,,,,,,,,,,,,,,,,,,
AZ,00000126ESDQ50929013 ,,Forever 46 Llc ,The Downtown Dispensary ,Open ,221 E 6th St Ste 105 ,,Tucson ,85705 ,,,,,,,,,,,,,,,,,,,
AZ,00000135ESGE19332725 ,,"Formula 420 Cannabis, LLC ",,Not Operating ,"408-31-023; 408-31-022H, & 408-31-024A ",,Douglas ,85607 ,,,,,,,,,,,,,,,,,,,
AZ,00000064ESAK09838873 ,,"Fort Consulting, Llc ",,Open ,12620 N Cave Creek Rd Ste 1 ,,Phoenix ,85022 ,,,,,,,,,,,,,,,,,,,
AZ,00000016ESBY46918805 ,,"Fort Mountain Consulting, Llc ",,Not Operating ,Apn 501-47-012q ,,El Mirage ,85335 ,,,,,,,,,,,,,,,,,,,
AZ,00000062ESGQ60020478 ,,Fwa Inc ,Farm Fresh ,Open ,790 N Lake Havasu Ave #4 ,,Lake Havasu City ,86404 ,,,,,,,,,,,,,,,,,,,
AZ,00000034ESEZ92106085 ,,G.T.L. Llc ,The Mint Dispensary ,Open ,5210 S Priest Dr ,,Guadalupe ,85283 ,,,,,,,,,,,,,,,,,,,
AZ,00000137ESPF58509627 ,,"Gila Dreams X, LLC ",,Not Operating ,200 N Tonto St ,,Payson ,85541 ,,,,,,,,,,,,,,,,,,,
AZ,00000108ESND56774062 ,,Globe Farmacy Inc ,Earth's Healing North ,Open ,78 W River Rd ,,Tucson ,85704 ,,,,,,,,,,,,,,,,,,,
AZ,00000082ESUB29429633 ,,Green Desert Patient Center Of Peoria ,Harvest of Peoria ,Open ,"9275 W Peoria Ave, Ste 104 ",,Peoria ,85345 ,,,,,,,,,,,,,,,,,,,
AZ,00000103ESEK38100955 ,,Green Hills Patient Center Inc ,,Open ,3191 S White Mountain Rd Ste A ,,Show Low ,85901 ,,,,,,,,,,,,,,,,,,,
AZ,00000113ESLZ23317951 ,,"Greenmed, Inc ",,Open ,6464 E Tanque Verde Rd ,,Tucson ,85715 ,,,,,,,,,,,,,,,,,,,
AZ,00000094ESMX02282810 ,,Green Medicine ,Southern Arizona Integrated Therapies (Tucson SAINTS) ,Open ,112 S Kolb Rd ,,Tucson ,85710 ,,,,,,,,,,,,,,,,,,,
AZ,00000061ESIG65334270 ,,"Greens Goddess Products, Inc ",Marigold Dispensary ,Open ,2601 W Dunlap Ave Ste 18 ,,Phoenix ,85021 ,,,,,,,,,,,,,,,,,,,
AZ,00000081ESLT56066782 ,,Green Sky Patient Center Of Scottsdale ,Arizona Natural Selections of Scottsdale ,Open ,7320 E Butherus Dr Ste 100 ,,Scottsdale ,85260 ,,,,,,,,,,,,,,,,,,,
AZ,00000020ESEN67630727 ,,Healing Healthcare 3 Inc ,Curaleaf ,Open ,"1040 E Camelback Rd, Ste A ",,Phoenix ,85014 ,,,,,,,,,,,,,,,,,,,
AZ,00000118ESDH66162163 ,,Health For Life Inc ,Health For Life Mesa East ,Open ,7343 S 89th Pl ,,Mesa ,85212 ,,,,,,,,,,,,,,,,,,,
AZ,00000098ESAA47054477 ,,Herbal Assist Inc ,Debbie's Dispensary ,Open ,"3550 N Lane, St 110 ",,Bullhead City ,86442 ,,,,,,,,,,,,,,,,,,,
AZ,00000032ESPT83532730 ,,Herbal Wellness Center Inc ,,Open ,4126 W Indian School Rd ,,Phoenix ,85019 ,,,,,,,,,,,,,,,,,,,
AZ,00000014ESNA15249640 ,,High Desert Healing Llc ,Harvest of Avondale ,Open ,3828 S Vermeersch Rd ,,Avondale ,85323 ,,,,,,,,,,,,,,,,,,,
AZ,00000007ESWD35270682 ,,High Desert Healing Llc ,Harvest of Chandler ,Open ,13433 E. Chandler Blvd. Suite A ,,Chandler ,85225 ,,,,,,,,,,,,,,,,,,,
AZ,00000087ESWR93327597 ,,"High Mountain Health, Llc ",,Open ,1250 S Plaza Way Ste A ,,Flagstaff ,86001 ,,,,,,,,,,,,,,,,,,,
AZ,00000015ESEM68131310 ,,Holistic Patient Wellness Group ,,Open ,1322 N Mcclintock Dr ,,Tempe ,85281 ,,,,,,,,,,,,,,,,,,,
AZ,00000045ESYU34105986 ,,Jamestown Center ,,Open ,4340 E 32nd St ,,Yuma ,85365 ,,,,,,,,,,,,,,,,,,,
AZ,00000046ESTW28902560 ,,Jamestown Center ,BEST Dispensary ,Open ,1962 N. Higley Rd ,,Mesa ,85205 ,,,,,,,,,,,,,,,,,,,
AZ,00000048ESNO41782628 ,,Kannaboost Technology Inc ,Sol Flower ,Open ,2424 W University Dr ,,Tempe ,85281 ,,,,,,,,,,,,,,,,,,,
AZ,00000029ESAA16670843 ,,K Group Partners Llc ,Curaleaf ,Open ,11200 W Michigan Ave Ste 5 ,,Youngtown ,85363 ,,,,,,,,,,,,,,,,,,,
AZ,00000088ESUZ76069650 ,,Kind Meds Inc ,,Open ,2152 S Vineyard St Ste 120 ,,Mesa ,85210 ,,,,,,,,,,,,,,,,,,,
AZ,00000005ESIN89499585 ,,Kwerles Inc ,Harvest of Phoenix ,Open ,"2017 W. Peoria Avenue, Suite A ",,Phoenix ,85029 ,,,,,,,,,,,,,,,,,,,
AZ,00000136ESTJ56415147 ,,Lawrence Health Services LLC ,,Not Operating ,448 N Broad St ,,Globe ,85501 ,,,,,,,,,,,,,,,,,,,
AZ,00000079ESTS64678211 ,,"Legacy & Co., Inc. ",JARS Cannabis ,Open ,46639 N Black Canyon Hwy 1-2 ,,New River ,85087 ,,,,,,,,,,,,,,,,,,,
AZ,00000010ESIR42914838 ,,Medical Pain Relief Inc ,Leaf Life Casa Grande ,Open ,1860 E Salk Dr Ste B-1 ,,Casa Grande ,85122 ,,,,,,,,,,,,,,,,,,,
AZ,00000039ESEZ33667642 ,,Medmar Tanque Verde Llc ,Desert Bloom Releaf Center ,Open ,8060 E 22nd St Ste 108 ,,Tucson ,85710 ,,,,,,,,,,,,,,,,,,,
AZ,00000143ESKB17654619 ,,MK Associates LLC ,,Not Operating ,150-03-566 ,,Nogales ,85621 ,,,,,,,,,,,,,,,,,,,
AZ,00000100ESEC12878172 ,,Mmj Apothecary ,Nirvana Center Phoenix ,Open ,2 N. 35th Avenue ,,Phoenix ,85009 ,,,,,,,,,,,,,,,,,,,
AZ,00000017ESMI32133238 ,,"Mohave Valley Consulting, Llc ",,Not Operating ,1625 N 51st Ave ,,Phoenix ,85035 ,,,,,,,,,,,,,,,,,,,
AZ,00000058ESFA63267513 ,,Natural Herbal Remedies Inc ,Curaleaf ,Open ,3333 S Central Ave ,,Phoenix ,85040 ,,,,,,,,,,,,,,,,,,,
AZ,00000073ESED95493026 ,,Natural Relief Clinic Inc ,YiLo Superstore ,Open ,2841 W Thunderbird Rd ,,Phoenix ,85032 ,,,,,,,,,,,,,,,,,,,
AZ,00000066ESUJ44186931 ,,Natural Relief Clinic Inc ,Green Farmacy ,Open ,4456 E Thomas Road ,,Phoenix ,85018 ,,,,,,,,,,,,,,,,,,,
AZ,00000125ESMC92036121 ,,Natural Remedy Patient Center ,,Open ,1362 W Thatcher Blvd ,,Safford ,85546 ,,,,,,,,,,,,,,,,,,,
AZ,00000031ESCS44452076 ,,Nature's Healing Center Inc ,The Flower Shop Az ,Open ,"10827 S 51st St, Ste 104 ",,Phoenix ,85044 ,,,,,,,,,,,,,,,,,,,
AZ,00000041ESLU31226658 ,,Nature's Healing Center Inc ,The Flower Shop Az ,Open ,3155 E Mcdowell Rd Ste 2 ,,Phoenix ,85008 ,,,,,,,,,,,,,,,,,,,
AZ,00000075ESJK64208740 ,,Nature's Wonder Inc ,,Open ,260 W Apache Trail Dr ,,Apache Junction ,85120 ,,,,,,,,,,,,,,,,,,,
AZ,00000056ESPE92908314 ,,Nature Med Inc ,Harvest of Baseline ,Open ,1821 W Baseline Rd ,,Guadalupe ,85283 ,,,,,,,,,,,,,,,,,,,
AZ,00000037ESIX56363099 ,,Non Profit Patient Center Inc ,,Open ,6812 E Cave Creek Rd Ste #3 ,,Cave Creek ,85331 ,,,,,,,,,,,,,,,,,,,
AZ,00000051ESYP04501588 ,,"Ocotillo Vista, Inc. ",,Open ,6676 West Bell Road ,,Glendale ,85308 ,,,,,,,,,,,,,,,,,,,
AZ,00000065ESNW69665422 ,,Organica Patient Group Inc ,,Open ,"1720 E. Deer Valley Rd., Suite 101 ",,Phoenix ,85204 ,,,,,,,,,,,,,,,,,,,
AZ,00000018ESKD27426528 ,,"Pahana, Inc. ",Harvest of Glendale ,Open ,"13631 N 59th Ave, Ste B110 ",,Glendale ,85304 ,,,,,,,,,,,,,,,,,,,
AZ,00000086ESQZ01367420 ,,Patient Alternative Relief Center ,Local Joint ,Open ,4201 E University Dr ,,Phoenix ,85034 ,,,,,,,,,,,,,,,,,,,
AZ,00000004ESAN63639048 ,,"Patient Care Center 301, Inc. ",Harvest of Tucson ,Open ,2734 E Grant Rd ,,Tucson ,85716 ,,,,,,,,,,,,,,,,,,,
AZ,00000105ESDR54985961 ,,Perpetual Healthcare Inc ,Emerald Dispensary ,Open ,4244 W Dunlap Rd Ste 1 ,,Phoenix ,85051 ,,,,,,,,,,,,,,,,,,,
AZ,00000047ESRJ75098505 ,,Phoenix Relief Center Inc ,,Open ,"6330 S 35th Ave, Ste 104 ",,Phoenix ,85041 ,,,,,,,,,,,,,,,,,,,
AZ,00000049ESUK39624376 ,,Phytotherapeutics Of Tucson ,,Open ,2175 N 83rd Ave ,,Phoenix ,85035 ,,,,,,,,,,,,,,,,,,,
AZ,00000059ESZW76539792 ,,Pinal County Wellness Center ,Bloom Copper Country ,Open ,8970 N 91st Ave ,,Peoria ,85345 ,,,,,,,,,,,,,,,,,,,
AZ,00000138ESOA91816349 ,,Piper's Shop LLC ,,Not Operating ,1807 W. Thatcher Blvd ,,Safford ,85546 ,,,,,,,,,,,,,,,,,,,
AZ,00000109ESVM44878444 ,,Ponderosa Botanical Care Inc ,Ponderosa Dispensary ,Open ,"9240 W Northern Ave, Ste 103b ",,Peoria ,85345 ,,,,,,,,,,,,,,,,,,,
AZ,00000050ESTO08528992 ,,Pp Wellness Center ,Cureleaf Glendale ,Open ,8160 W Union Hills Dr Ste A106 ,,Glendale ,85308 ,,,,,,,,,,,,,,,,,,,
AZ,00000130ESFL12611544 ,,Purplemed Inc ,,Open ,1010 S Fwy Ste 130 ,,Tucson ,85745 ,,,,,,,,,,,,,,,,,,,
AZ,00000054ESDU93884651 ,,Rainbow Collective Inc ,The Prime Leaf ,Open ,4695 N Oracle Rd Ste 117 ,,Tucson ,85705 ,,,,,,,,,,,,,,,,,,,
AZ,00000124ESOS02903622 ,,Rainbow Collective Inc ,The Prime Leaf ,Open ,4220 E Speedway Blvd ,,Tucson ,85712 ,,,,,,,,,,,,,,,,,,,
AZ,00000080ESNP00364439 ,,Rch Wellness Center ,Greenhouse of Flagstaff ,Open ,460 N Switzer Canyon Dr Ste 100 ,,Flagstaff ,86001 ,,,,,,,,,,,,,,,,,,,
AZ,00000035ESBO39198288 ,,"Rjk Ventures, Inc. ",Arizona Natural Concepts ,Open ,"1039 E Carefree Hwy, Ste B & D ",,Phoenix ,85085 ,,,,,,,,,,,,,,,,,,,
AZ,00000071ESFP14031510 ,,Salubrious Wellness Clinic Inc ,Cannabist ,Open ,"520 S Price Rd, Ste 1 & 2 ",,Tempe ,85281 ,,,,,,,,,,,,,,,,,,,
AZ,00000057ESJG92466754 ,,Sea Of Green Llc ,,Open ,6844 East Parkway Norte ,,Mesa ,85212 ,,,,,,,,,,,,,,,,,,,
AZ,00000055ESFL28376770 ,,"Sherri Dunn, Llc ",Harvest of Cottonwood ,Open ,2400 E Sr 89a ,,Cottonwood ,86326 ,,,,,,,,,,,,,,,,,,,
AZ,00000092ESKW00353670 ,,Sixth Street Enterprises Inc ,Nature's Medicines ,Open ,2439 W Mcdowell Rd ,,Phoenix ,85009 ,,,,,,,,,,,,,,,,,,,
AZ,00000090ESFB63917979 ,,Sixth Street Enterprises Inc ,Nature's Medicines ,Open ,6840 West Grand Ave ,,Glendale ,85301 ,,,,,,,,,,,,,,,,,,,
AZ,00000140ESDP54259308 ,,Sonoran Flower LLC ,,Not Operating ,234 Chase Creek Street ,,Clifton ,85533 ,,,,,,,,,,,,,,,,,,,
AZ,00000117ESPN93487198 ,,Soothing Options ,Health for Life ,Open ,"5550 E Mcdowell Rd, Ste 103 ",,Mesa ,85215 ,,,,,,,,,,,,,,,,,,,
AZ,00000134ESWD58732580 ,,"Springerville Smoke, LLC ",,Not Operating ,19 West Main Street ,,Springerville ,85938 ,,,,,,,,,,,,,,,,,,,
AZ,00000123ESYS35386603 ,,Superior Organics ,,Open ,211 S 57th Dr ,,Phoenix ,85043 ,,,,,,,,,,,,,,,,,,,
AZ,00000009ESJA48286920 ,,"Svaccha, Llc ",Harvest of Tempe ,Open ,"710 W Elliot Rd, Ste 102 ",,Tempe ,85284 ,,,,,,,,,,,,,,,,,,,
AZ,00000011ESVC04035599 ,,"Svaccha, Llc ",Nirvana Center of Apache Junction ,Open ,1985 W Apache Trail Ste 4 ,,Apache Junction ,85120 ,,,,,,,,,,,,,,,,,,,
AZ,00000013ESHH20255089 ,,"Sweet 5, Llc ",Harvest of Mesa North ,Not Operating ,11200 W Michigan Ave Ste 5 ,,Youngtown ,85363 ,,,,,,,,,,,,,,,,,,,
AZ,00000089ESLW87335751 ,,The Desert Valley Pharmacy Inc ,Arizona MMJ Trading Company ,Open ,1302 W Industrial Dr Bldg #7 ,,Coolidge ,85128 ,,,,,,,,,,,,,,,,,,,
AZ,00000008ESJT20615662 ,,The Giving Tree Wellness Center Of Mesa Inc ,Arizona Natural Selections of Mesa ,Open ,938 E Juanita Ave ,,Mesa ,85204 ,,,,,,,,,,,,,,,,,,,
AZ,00000023ESLL63816994 ,,The Giving Tree Wellness Center Of North Phoenix Inc. ,,Open ,701 West Union Hills Drive ,,Phoenix ,85027 ,,,,,,,,,,,,,,,,,,,
AZ,00000120ESGW29293058 ,,The Green Halo Llc ,,Open ,7710 S Wilmot Rd ,,Tucson ,85756 ,,,,,,,,,,,,,,,,,,,
AZ,00000074ESMJ87013698 ,,The Healing Center Farmacy Llc ,Green Pharms ,Open ,7235 E Hampton Ave Unit 115 ,,Mesa ,85209 ,,,,,,,,,,,,,,,,,,,
AZ,00000115ESJB22990289 ,,The Healing Center Wellness Center Llc ,,Open ,9949 E Apache Trail ,,Mesa ,85207 ,,,,,,,,,,,,,,,,,,,
AZ,00000099ESVM28064808 ,,The Health Center Of Cochise Inc ,Sunday Goods ,Open ,1616 E. Glendale Ave. ,,Phoenix ,85020 ,,,,,,,,,,,,,,,,,,,
AZ,00000053ESYR15319850 ,,The Kind Relief Inc ,Reef Dispensaries ,Open ,18423 E San Tan Blvd Ste #1 ,,Queen Creek ,85142 ,,,,,,,,,,,,,,,,,,,
AZ,00000084ESFH12297246 ,,The Medicine Room Llc ,,Open ,550 W Mckellips Rd Bldg 1 ,,Mesa ,85201 ,,,,,,,,,,,,,,,,,,,
AZ,00000114ESQS66067289 ,,Total Accountability Patient Care ,,Open ,1525 N. Park Ave ,,Tucson ,85719 ,,,,,,,,,,,,,,,,,,,
AZ,00000110ESBL46708127 ,,Total Accountability Systems I Inc ,,Open ,6287 E Copper Hill Dr. Ste A ,,Prescott Valley ,86314 ,,,,,,,,,,,,,,,,,,,
AZ,00000021ESQX24132908 ,,Total Health & Wellness Inc ,Oasis ,Open ,17006 S Weber Dr ,,Chandler ,85226 ,,,,,,,,,,,,,,,,,,,
